;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N8662F ;Boeing 737-8H4(WL); Y175 ; 11 Mar 2015 ;; 8662 ; 7 Years ;;;
; N8663A ;Boeing 737-8H4(WL); Y175 ; 25 Mar 2015 ;; 8663 ; 7 Years ;;;
; N8664J ;Boeing 737-8H4(WL); Y175 ; 9 Apr 2015 ;; 8664 ; 6.9 Years ;;;
; N8665D ;Boeing 737-8H4(WL); Y175 ; 22 Apr 2015 ;; 8665 ; 6.9 Years ;;;
; N8667D ;Boeing 737-8H4(WL); Y175 ; 7 May 2015 ;; 8667 ; 6.9 Years ;;;
; N8668A ;Boeing 737-8H4(WL); Y175 ; 19 May 2015 ;; 8668 ; 6.8 Years ;;;
; N8669B ;Boeing 737-8H4(WL); Y175 ; 5 Jun 2015 ;; 8669 ; 6.7 Years ;;;
; N8670A ;Boeing 737-8H4(WL); Y175 ; 12 Jun 2015 ;; 8670 ; 6.8 Years ;;;
; N8671D ;Boeing 737-8H4(WL); Y175 ; 5 Nov 2015 ;; 8671 ; 6.4 Years ;;;
; N8672F ;Boeing 737-8H4(WL); Y175 ; 13 Nov 2015 ;; 8672 ; 6.3 Years ;;;
; N8673F ;Boeing 737-8H4(WL); Y175 ; 3 Dec 2015 ;; 8673 ; 6.3 Years ;;;
; N8674B ;Boeing 737-8H4(WL); Y175 ; 25 Nov 2015 ;; 8674 ; 6.3 Years ;;;
; N8675A ;Boeing 737-8H4(WL); Y175 ; 14 Dec 2015 ;; 8675 ; 6.2 Years ;;;
; N8676A ;Boeing 737-8H4(WL); Y175 ; 17 Dec 2015 ;; 8676 ; 6.2 Years ;;;
; N8677A ;Boeing 737-8H4(WL); Y175 ; 21 Jan 2016 ;; 8677 ; 6.1 Years ;;;
; N8678E ;Boeing 737-8H4(WL); Y175 ; 28 Jan 2016 ; Parked ; 8678 ; 6.1 Years ;;;
; N8679A ;Boeing 737-8H4(WL); Y175 ; 12 Feb 2016 ; Parked ; 8679 ; 6.1 Years ;;;
; N8680C ;Boeing 737-8H4(WL); Y175 ; 16 Feb 2016 ; Parked ; 8680 ; 6.1 Years ;;;
; N8681M ;Boeing 737-8H4(WL); Y175 ; 23 Feb 2016 ; Parked ; 8681 ; 6.1 Years ;;;
; N8682B ;Boeing 737-8H4(WL); Y175 ; 8 Mar 2016 ;; 8682 ; 6 Years ;;;
; N8683D ;Boeing 737-8H4(WL); Y175 ; 21 Mar 2016 ;; 8683 ; 6 Years ;;;
; N8684F ;Boeing 737-8H4(WL); Y175 ; 28 Apr 2016 ;; 8684 ; 5.9 Years ;;;
; N8685B ;Boeing 737-8H4(WL); Y175 ; 5 May 2016 ;; 8685 ; 5.9 Years ;;;
; N8686A ;Boeing 737-8H4(WL); Y175 ; 6 May 2016 ;; 8686 ; 5.9 Years ;;;
; N8687A ;Boeing 737-8H4(WL); Y175 ; 18 May 2016 ;; 8687 ; 5.8 Years ;;;
; N8688J ;Boeing 737-8H4(WL); Y175 ; 18 May 2016 ;; 8688 ; 5.8 Years ;;;
; N8689C ;Boeing 737-8H4(WL); Y175 ; 23 May 2016 ;; 8689 ; 5.8 Years ;;;
; N8690A ;Boeing 737-8H4(WL); Y175 ; 24 Jun 2016 ;; 8690 ; 5.7 Years ;;;
; N8691A ;Boeing 737-8H4(WL); Y175 ; 6 Jul 2016 ;; 8691 ; 5.7 Years ;;;
; N8692F ;Boeing 737-8H4(WL); Y175 ; 20 Jul 2016 ;; 8692 ; 5.6 Years ;;;
; N8693A ;Boeing 737-8H4(WL); Y175 ; 28 Jul 2016 ;; 8693 ; 5.6 Years ;;;
; N8694E ;Boeing 737-8H4(WL); Y175 ; 5 Aug 2016 ;; 8694 ; 5.6 Years ;;;
; N8695D ;Boeing 737-8H4(WL); Y175 ; 16 Aug 2016 ;; 8695 ; 5.6 Years ;;;
; N8696E ;Boeing 737-8H4(WL); Y175 ; 19 Aug 2016 ;; 8696 ; 5.6 Years ;;;
; N8697C ;Boeing 737-8H4(WL); Y175 ; 25 Aug 2016 ;; 8697 ; 5.5 Years ;;;
; N8698B ;Boeing 737-8H4(WL); Y175 ; 12 Sep 2016 ;; 8698 ; 5.5 Years ;;;
; N8699A ;Boeing 737-8H4(WL); Y175 ; 1 Sep 2016 ;; 8699 ; 5.5 Years ;;;
