;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N418AN ;Airbus A321-253NX; C20Y176 ; 26 Jun 2020 ;lsd ; 418 ; 1.7 Years ;;;
; N419AN ;Airbus A321-253NX; C20Y176 ; 31 Jul 2020 ;; 419 ; 1.6 Years ;;;
; N420AN ;Airbus A321-253NX; C20Y176 ; 30 Jul 2020 ;; 420 ; 1.6 Years ;;;
; N421UW ;Airbus A321-253NX; C20Y176 ; 15 Dec 2020 ;; 421 ; 1.2 Years ;;;
; N422AN ;Airbus A321-253NX; C20Y176 ; 30 Oct 2020 ;; 422 ; 1.4 Years ;;;
; N423AN ;Airbus A321-253NX; C20Y176 ; 29 Jan 2021 ;; 423 ; 1.1 Years ;;;
; N424AN ;Airbus A321-253NX; C20Y176 ; 4 Sep 2020 ;; 424 ; 1.5 Years ;;;
; N425AN ;Airbus A321-253NX; C20Y176 ; 16 Oct 2020 ;; 425 ; 1.4 Years ;;;
; N426AN ;Airbus A321-253NX; C20Y176 ; 18 Dec 2020 ;; 426 ; 1.2 Years ;;;
; N427AN ;Airbus A321-253NX; C20Y176 ; 29 Oct 2020 ;; 427 ; 1.4 Years ;;;
; N428AA ;Airbus A321-253NX; C20Y176 ; 11 Dec 2020 ;; 428 ; 1.3 Years ;;;
; N429AN ;Airbus A321-253NX; C20Y176 ; 9 Mar 2021 ;; 429 ; 1 Years ;;;
; N430AN ;Airbus A321-253NX; C20Y176 ; 30 Mar 2021 ;; 430 ; 0.9 Years ;;;
; N431AN ;Airbus A321-253NX; C20Y176 ; 20 May 2021 ;; 431 ; 0.8 Years ;;;
; N432AN ;Airbus A321-253NX; C20Y176 ; 15 Apr 2021 ;; 432 ; 0.9 Years ;;;
; N433AN ;Airbus A321-253NX; C20Y176 ; 22 Jun 2021 ;; 433 ; 0.7 Years ;;;
; N434AN ;Airbus A321-253NX; C20Y176 ; 16 Jun 2021 ;; 434 ; 0.7 Years ;;;
; N435AN ;Airbus A321-253NX; C20Y176 ; 15 Jul 2021 ;lsd ; 435 ; 0.7 Years ;;;
; N436AN ;Airbus A321-253NX; C20Y176 ; 2 Sep 2021 ;lsd ; 436 ; 0.5 Years ;;;
; N437AN ;Airbus A321-253NX; C20Y176 ; 8 Oct 2021 ;; 437 ; 0.4 Years ;;;
; N438AN ;Airbus A321-253NX; C20Y176 ; 21 Sep 2021 ;lsd ; 438 ; 0.5 Years ;;;
; N439AN ;Airbus A321-253NX; C20Y176 ; 2 Nov 2021 ;; 439 ; 0.4 Years ;;;
; N440AN ;Airbus A321-253NX; C20Y176 ; 9 Nov 2021 ;; 440 ; 0.3 Years ;;;
; N441UW ;Airbus A321-253NX; C20Y176 ; 16 Nov 2021 ;; 441 ; 0.3 Years ;;;
; N442AN ;Airbus A321-253NX; C20Y176 ; 23 Dec 2021 ;; 442 ; 0.2 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N443AA ;Airbus A321-253NX; C20Y176 ; 2 Dec 2021 ;; 443 ; 0.3 Years ;;;
; N444UW ;Airbus A321-253NX; C20Y176 ; 28 Jan 2022 ;; 444 ; 0.1 Years ;;;
; N445AA ;Airbus A321-253NX; C20Y176 ; 18 Feb 2022 ; Parked ; 445 ; 0.1 Years ;;;
; N446AN ;Airbus A321-253NX; C20Y176 ; 18 Jan 2022 ;; 446 ; 0.1 Years ;;;
; N447AN ;Airbus A321-253NX; C20Y176 ; 22 Feb 2022 ; Parked ; 447 ;;;;
; N448AN ;Airbus A321-253NX; C20Y176 ; On Order ;; 448 ;;;;
; N507AY ;Airbus A321-231; C20Y170 ; 9 Dec 2013 ;; 507 ; 13.3 Years ;;;
; N508AY ;Airbus A321-231; C20Y170 ; 9 Dec 2013 ;; 508 ; 13.2 Years ;;;
; N509AY ;Airbus A321-231; C20Y170 ; 9 Dec 2013 ;; 509 ; 13.1 Years ;;;
; N510UW ;Airbus A321-231; C20Y170 ; 9 Dec 2013 ;; 510 ; 12.9 Years ;;;
; N519UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 519 ; 12.9 Years ;;;
; N521UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 521 ; 12.7 Years ;;;
; N523UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 523 ; 12.7 Years ;;;
; N524UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 524 ; 12.6 Years ;;;
; N534UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 534 ; 12.6 Years ;;;
; N535UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 535 ; 12.6 Years ;;;
; N536UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 536 ; 12.5 Years ;;;
; N537UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 537 ; 12.4 Years ;;;
; N538UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 538 ; 12.4 Years ;;;
; N539UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 539 ; 12.4 Years ;;;
; N540UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 540 ; 12.2 Years ;;;
; N542UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 542 ; 12.2 Years ;;;
; N543UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 543 ; 10.5 Years ;;;
; N544UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 544 ; 10.5 Years ;;;
; N545UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 545 ; 10.5 Years ;;;
; N546UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 546 ; 10.4 Years ;;;
; N549UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 549 ; 10.3 Years ;;;
; N551UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 551 ; 10.3 Years ;;;
; N552UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 552 ; 10.2 Years ;;;
; N553UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 553 ; 10.3 Years ;;;
; N554UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 554 ; 10.2 Years ;;;
; N556UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 556 ; 9.6 Years ;;;
; N557UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 557 ; 9.6 Years ;;;
; N558UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;lsd ; 558 ; 9.5 Years ;;;
; N559UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 559 ; 9.5 Years ;;;
; N560UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 560 ; 9.5 Years ;;;
; N561UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 561 ; 9.4 Years ;;;
; N562UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 562 ; 9.4 Years ;;;
; N563UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 563 ; 9.3 Years ;;;
; N567UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 567 ; 8.6 Years ;;;
; N568UW ;Airbus A321-231; C16Y171 ; 9 Dec 2013 ;; 568 ; 8.5 Years ;;;
; N572UW ;Airbus A321-231; C16Y171 ; 13 Dec 2013 ;; 572 ; 8.2 Years ;;;
; N573UW ;Airbus A321-231; C16Y171 ; 23 Jan 2014 ;; 573 ; 8.1 Years ;;;
; N575UW ;Airbus A321-231; C16Y171 ; 20 Feb 2014 ;; 575 ; 8 Years ;;;
; N576UW ;Airbus A321-231; C16Y171 ; 19 Mar 2014 ;; 576 ; 8 Years ;;;
; N578UW ;Airbus A321-231; C20Y170 ; 31 Mar 2014 ;US Airways Heritage cs ; 578 ; 7.9 Years ;;;
; N579UW ;Airbus A321-231; C20Y170 ; 15 May 2014 ;; 579 ; 7.8 Years ;;;
; N580UW ;Airbus A321-231; C16Y171 ; 10 Jun 2014 ;; 580 ; 7.8 Years ;;;
; N581UW ;Airbus A321-231; C16Y171 ; 19 Jun 2014 ;; 581 ; 7.8 Years ;;;
; N582UW ;Airbus A321-231; C20Y170 ; 8 Jul 2014 ;; 582 ; 7.7 Years ;;;
; N583UW ;Airbus A321-231; C20Y170 ; 16 Jul 2014 ;; 583 ; 7.7 Years ;;;
; N584UW ;Airbus A321-231; C16Y171 ; 1 Aug 2014 ;; 584 ; 7.6 Years ;;;
; N585UW ;Airbus A321-231; C16Y171 ; 4 Aug 2014 ;; 585 ; 7.6 Years ;;;
; N586UW ;Airbus A321-231; C20Y170 ; 19 Aug 2014 ;; 586 ; 7.5 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N587UW ;Airbus A321-231; C20Y170 ; 19 Aug 2014 ;; 587 ; 7.6 Years ;;;
; N601AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 601 ; 19.1 Years ;;;
; N604AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 604 ; 22 Years ;;;
; N647AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 647 ; 24.2 Years ;;;
; N649AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 649 ; 23.9 Years ;;;
; N650AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 650 ; 23.7 Years ;;;
; N651AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ; Parked, lsd ; 651 ; 23.7 Years ;;;
; N652AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 652 ; 23.1 Years ;;;
; N653AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 653 ; 22.9 Years ;;;
; N654AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 654 ; 22.7 Years ;;;
; N655AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 655 ; 22.5 Years ;;;
; N656AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 656 ; 22.5 Years ;;;
; N657AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 657 ; 22.5 Years ;;;
; N658AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 658 ; 22.4 Years ;;;
; N659AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 659 ; 22.1 Years ;;;
; N660AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 660 ; 21.9 Years ;;;
; N661AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 661 ; 21.6 Years ;;;
; N662AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 662 ; 21.7 Years ;;;
; N663AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 663 ; 21.1 Years ;;;
; N664AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 664 ; 20.4 Years ;;;
; N665AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 665 ; 20.3 Years ;;;
; N667AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 667 ; 20.1 Years ;;;
; N668AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 668 ; 20 Years ;;;
; N669AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 669 ; 19.9 Years ;;;
; N673AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 673 ; 17.4 Years ;;;
; N679AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 679 ; 16.3 Years ;;;
; N680AW ;Airbus A320-232; C12Y138 ; 9 Dec 2013 ;lsd ; 680 ; 16.3 Years ;;;
; N700UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 700 ; 23.4 Years ;;;
; N701UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 701 ; 23.4 Years ;;;
; N702UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 702 ; 23.4 Years ;;;
; N703UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 703 ; 23.4 Years ;;;
; N704US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ; Parked, lsd ; 704 ; 23.2 Years ;;;
; N705UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 705 ; 23.2 Years ;;;
; N708UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ; Parked, lsd ; 708 ; 23 Years ;;;
; N709UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 709 ; 23 Years ;;;
; N710UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 710 ; 22.8 Years ;;;
; N711UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 711 ; 22.7 Years ;;;
; N712US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 712 ; 22.7 Years ;;;
; N713UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 713 ; 22.7 Years ;;;
; N714US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 714 ; 22.7 Years ;;;
; N715UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 715 ; 22.7 Years ;;;
; N716UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 716 ; 22.7 Years ;;;
; N717UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 717 ; 22.6 Years ;;;
; N721UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 721 ; 22.4 Years ;;;
; N722US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 722 ; 22.4 Years ;;;
; N723UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 723 ; 22.4 Years ;;;
; N724UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 724 ; 22.3 Years ;;;
; N725UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 725 ; 22.3 Years ;;;
; N730US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 730 ; 22 Years ;;;
; N732US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 732 ; 22 Years ;;;
; N733UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 733 ; 21.9 Years ;;;
; N737US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 737 ; 21.8 Years ;;;
; N738US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 738 ; 21.8 Years ;;;
; N740UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 740 ; 21.7 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N741UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 741 ; 21.7 Years ;;;
; N742PS ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd, PSA Heritage cs ; 742 ; 21.6 Years ;;;
; N744P ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;Piedmont Pacemaker, lsd, Piedmont Heritage cs ; 744 ; 21.6 Years ;;;
; N745VJ ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ; Parked, lsd, Allegheny Heritage cs ; 745 ; 21.6 Years ;;;
; N746UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 746 ; 21.6 Years ;;;
; N747UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 747 ; 21.6 Years ;;;
; N748UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 748 ; 21.5 Years ;;;
; N749US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 749 ; 21.5 Years ;;;
; N750UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 750 ; 21.5 Years ;;;
; N751UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 751 ; 21.5 Years ;;;
; N752US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 752 ; 21.5 Years ;;;
; N753US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 753 ; 21.5 Years ;;;
; N754UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 754 ; 21.5 Years ;;;
; N755US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 755 ; 21.5 Years ;;;
; N756US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 756 ; 21.4 Years ;;;
; N757UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 757 ; 21.4 Years ;;;
; N758US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 758 ; 21.4 Years ;;;
; N760US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 760 ; 21.4 Years ;;;
; N762US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 762 ; 21.4 Years ;;;
; N763US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 763 ; 21.4 Years ;;;
; N764US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 764 ; 21.3 Years ;;;
; N765US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 765 ; 21.3 Years ;;;
; N766US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 766 ; 21.3 Years ;;;
; N767UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 767 ; 21.3 Years ;;;
; N768US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 768 ; 21.3 Years ;;;
; N769US ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;lsd ; 769 ; 21.3 Years ;;;
; N770UW ;Airbus A319-112; C8Y120 ; 9 Dec 2013 ;; 770 ; 21.2 Years ;;;
; N771XF ;Airbus A319-112; C8Y120 ; 17 Jan 2019 ;lsd ; 771 ; 18.8 Years ;;;
; N772XF ;Airbus A319-112; C8Y120 ; 25 Oct 2018 ;lsd ; 772 ; 18.7 Years ;;;
; N773XF ;Airbus A319-112; C8Y120 ; 8 Feb 2019 ;lsd ; 773 ; 18.7 Years ;;;
; N774XF ;Airbus A319-112; C8Y120 ; 27 Mar 2019 ;lsd ; 774 ; 18.6 Years ;;;
; N775XF ;Airbus A319-112; C8Y120 ; 3 Oct 2019 ;lsd ; 775 ; 18 Years ;;;
; N776XF ;Airbus A319-112; C8Y120 ; 14 Aug 2019 ;lsd ; 776 ; 17.9 Years ;;;
; N177XF ;Airbus A319-112; C8Y120 ; 8 Jul 2019 ;lsd ; 777 ; 15.6 Years ;;;
; N778XF ;Airbus A319-112; C8Y120 ; 30 Nov 2018 ;lsd ; 778 ; 12.2 Years ;;;
; N101NN ;Airbus A321-231(WL); F10C20Y72 ; 21 Nov 2013 ;lsd ; 783 ; 8.3 Years ;;;
; N102NN ;Airbus A321-231(WL); F10C20Y72 ; 2 Dec 2013 ;lsd ; 784 ; 8.3 Years ;;;
; N103NN ;Airbus A321-231(WL); F10C20Y72 ; 17 Dec 2013 ; Parked, lsd ; 785 ; 8.2 Years ;;;
; N104NN ;Airbus A321-231(WL); F10C20Y72 ; 16 Dec 2013 ;lsd ; 786 ; 8.2 Years ;;;
; N105NN ;Airbus A321-231(WL); F10C20Y72 ; 20 Dec 2013 ;lsd ; 787 ; 8.2 Years ;;;
; N106NN ;Airbus A321-231(WL); F10C20Y72 ; 23 Jan 2014 ;lsd ; 788 ; 8.1 Years ;;;
; N107NN ;Airbus A321-231(WL); F10C20Y72 ; 24 Jan 2014 ;lsd ; 789 ; 8.1 Years ;;;
; N108NN ;Airbus A321-231(WL); F10C20Y72 ; 30 Jan 2014 ;; 790 ; 8.1 Years ;;;
; N109NN ;Airbus A321-231(WL); F10C20Y72 ; 13 Feb 2014 ;lsd ; 791 ; 8.1 Years ;;;
; N110AN ;Airbus A321-231(WL); F10C20Y72 ; 26 Feb 2014 ;; 792 ; 8 Years ;;;
; N111ZM ;Airbus A321-231(WL); F10C20Y72 ; 28 Feb 2014 ;; 793 ; 8 Years ;;;
; N112AN ;Airbus A321-231(WL); F10C20Y72 ; 17 Mar 2014 ;; 794 ; 8 Years ;;;
; N113AN ;Airbus A321-231(WL); F10C20Y72 ; 27 Mar 2014 ;; 795 ; 8 Years ;;;
; N115NN ;Airbus A321-231(WL); F10C20Y72 ; 2 May 2014 ;; 797 ; 7.9 Years ;;;
; N116AN ;Airbus A321-231(WL); F10C20Y72 ; 22 May 2014 ;lsd ; 798 ; 7.8 Years ;;;
; N117AN ;Airbus A321-231(WL); F10C20Y72 ; 14 May 2014 ;; 799 ; 7.8 Years ;;;
; N770AN ;Boeing 777-223ER; C37W24Y212 ; 21 Jan 1999 ;; 7AA ; 23.2 Years ;;;
; N771AN ;Boeing 777-223ER; C37W24Y212 ; 29 Jan 1999 ;; 7AB ; 23.1 Years ;;;
; N772AN ;Boeing 777-223ER; C37W24Y212 ; 1 Mar 1999 ;; 7AC ; 23 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;;
; N773AN ;Boeing 777-223ER; C37W24Y212 ; 8 Mar 1999 ;; 7AD ; 23 Years ;;;
; N774AN ;Boeing 777-223ER; C37W24Y212 ; 12 Apr 1999 ;; 7AE ; 22.9 Years ;;;
; N775AN ;Boeing 777-223ER; C37W24Y212 ; 20 Apr 1999 ;; 7AF ; 22.9 Years ;;;
; N776AN ;Boeing 777-223ER; C37W24Y212 ; 18 May 1999 ;; 7AG ; 22.8 Years ;;;
; N777AN ;Boeing 777-223ER; C37W24Y212 ; 25 May 1999 ;; 7AH ; 22.8 Years ;;;
; N778AN ;Boeing 777-223ER; C37W24Y212 ; 21 Jun 1999 ;; 7AJ ; 22.7 Years ;;;
; N779AN ;Boeing 777-223ER; C37W24Y212 ; 27 Jun 1999 ;; 7AK ; 22.7 Years ;;;
; N780AN ;Boeing 777-223ER; C37W24Y212 ; 5 Jan 2007 ;; 7AL ; 22.5 Years ;;;
; N781AN ;Boeing 777-223ER; C37W24Y212 ; 27 Jan 2000 ;; 7AM ; 22.1 Years ;;;
; N782AN ;Boeing 777-223ER; C37W24Y212 ; 29 Feb 2000 ; Parked ; 7AN ; 22.1 Years ;;;
; N783AN ;Boeing 777-223ER; C37W24Y212 ; 1 Mar 2000 ;; 7AP ; 22 Years ;;;
; N784AN ;Boeing 777-223ER; C37W24Y212 ; 29 Mar 2000 ;; 7AR ; 22 Years ;;;
; N785AN ;Boeing 777-223ER; C37W24Y212 ; 12 Apr 2000 ;; 7AS ; 22 Years ;;;
; N786AN ;Boeing 777-223ER; C37W24Y212 ; 21 Apr 2000 ;; 7AT ; 21.9 Years ;;;
; N787AL ;Boeing 777-223ER; C37W24Y212 ; 28 Apr 2000 ;; 7AU ; 21.9 Years ;;;
; N788AN ;Boeing 777-223ER; C37W24Y212 ; 31 May 2000 ;; 7AV ; 21.8 Years ;;;
; N789AN ;Boeing 777-223ER; C37W24Y212 ; 5 Jun 2000 ; Parked ; 7AW ; 21.8 Years ;;;
; N790AN ;Boeing 777-223ER; C37W24Y212 ; 22 Jun 2000 ; Parked ; 7AX ; 21.7 Years ;;;
; N791AN ;Boeing 777-223ER; C37W24Y212 ; 28 Jun 2000 ;oneworld cs ; 7AY ; 21.7 Years ;;;
; N792AN ;Boeing 777-223ER; C37W24Y212 ; 31 Jul 2000 ;; 7BA ; 21.6 Years ;;;
; N793AN ;Boeing 777-223ER; C37W24Y212 ; 14 Sep 2000 ;; 7BB ; 21.5 Years ;;;
; N794AN ;Boeing 777-223ER; C37W24Y212 ; 1 Dec 2000 ; Parked ; 7BC ; 21.3 Years ;;;
; N795AN ;Boeing 777-223ER; C37W24Y212 ; 16 Dec 2000 ;; 7BD ; 21.2 Years ;;;
; N796AN ;Boeing 777-223ER; C37W24Y212 ; 18 Dec 2000 ;oneworld cs ; 7BE ; 21.2 Years ;;;
; N797AN ;Boeing 777-223ER; C37W24Y212 ; 26 Jan 2001 ;; 7BF ; 21.1 Years ;;;
; N798AN ;Boeing 777-223ER; C37W24Y212 ; 16 Feb 2001 ;; 7BG ; 21.1 Years ;;;
; N799AN ;Boeing 777-223ER; C37W24Y212 ; 16 Mar 2001 ;; 7BH ; 21 Years ;;;
; N750AN ;Boeing 777-223ER; C37W24Y212 ; 27 Mar 2001 ;; 7BJ ; 21 Years ;;;
; N751AN ;Boeing 777-223ER; C37W24Y212 ; 4 Apr 2001 ;Azriel "Al" Blackman | 75 years of service ; 7BK ; 20.9 Years ;;;
; N752AN ;Boeing 777-223ER; C37W24Y212 ; 16 May 2001 ;; 7BL ; 20.8 Years ;;;
; N753AN ;Boeing 777-223ER; C37W24Y212 ; 25 May 2001 ;; 7BM ; 20.8 Years ;;;
; N754AN ;Boeing 777-223ER; C37W24Y212 ; 18 Jun 2001 ;; 7BN ; 20.7 Years ;;;
; N755AN ;Boeing 777-223ER; C37W24Y212 ; 27 Jul 2001 ;; 7BP ; 20.6 Years ;;;
; N756AM ;Boeing 777-223ER; C37W24Y212 ; 24 Aug 2001 ;; 7BR ; 20.6 Years ;;;
; N757AN ;Boeing 777-223ER; C37W24Y212 ; 6 Nov 2001 ;; 7BS ; 20.5 Years ;;;
; N758AN ;Boeing 777-223ER; C37W24Y212 ; 13 Nov 2001 ;; 7BT ; 20.3 Years ;;;
; N759AN ;Boeing 777-223ER; C37W24Y212 ; 14 Dec 2001 ;; 7BU ; 20.2 Years ;;;
; N760AN ;Boeing 777-223ER; C37W24Y212 ; 17 Jan 2002 ;; 7BV ; 20.2 Years ;;;
; N761AJ ;Boeing 777-223ER; C37W24Y212 ; 28 Mar 2002 ;; 7BW ; 20 Years ;;;
; N762AN ;Boeing 777-223ER; C37W24Y212 ; 29 Apr 2002 ;; 7BX ; 19.9 Years ;;;
; N765AN ;Boeing 777-223ER; C37W24Y212 ; 9 May 2003 ;; 7BY ; 19 Years ;;;
; N766AN ;Boeing 777-223ER; C37W24Y212 ; 30 Jun 2003 ;; 7CA ; 18.7 Years ;;;
; N767AJ ;Boeing 777-223ER; C37W24Y212 ; 30 Mar 2006 ;; 7CB ; 16 Years ;;;
; N768AA ;Boeing 777-223ER; C37W24Y212 ; 26 May 2006 ;; 7CC ; 15.8 Years ;;;
; N717AN ;Boeing 777-323ER; F8C52W28Y216 ; 11 Dec 2012 ; Parked ; 7LA ; 9.4 Years ;;;
; N718AN ;Boeing 777-323ER; F8C52W28Y216 ; 19 Dec 2012 ; Parked ; 7LB ; 9.3 Years ;;;
; N719AN ;Boeing 777-323ER; F8C52W28Y216 ; 28 Jan 2013 ;; 7LC ; 9.2 Years ;;;
; N720AN ;Boeing 777-323ER; F8C52W28Y216 ; 20 Feb 2013 ;; 7LD ; 9.1 Years ;;;
; N721AN ;Boeing 777-323ER; F8C52W28Y216 ; 19 Mar 2013 ;lsd ; 7LE ; 9 Years ;;;
; N722AN ;Boeing 777-323ER; F8C52W28Y216 ; 24 Apr 2013 ;; 7LF ; 8.9 Years ;;;
; N723AN ;Boeing 777-323ER; F8C52W28Y216 ; 28 May 2013 ;; 7LG ; 8.8 Years ;;;
; N724AN ;Boeing 777-323ER; F8C52W28Y216 ; 26 Jun 2013 ;; 7LH ; 8.7 Years ;;;
